Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"65739","","","None","localhost","tcp","445","Oracle Java JRE Universally Enabled","Oracle Java JRE has not been universally disabled on the remote
host.","Oracle Java JRE has not been universally disabled on the remote host
via the Java control panel.  Note that while Java can be individually
disabled for each browser, universally disabling Java prevents it from
running for all users and browsers.","Disable Java universally unless it is needed.","http://www.java.com/en/download/help/disable_browser.xml",""
"65743","","","None","localhost","tcp","445","Oracle Java JRE Enabled (Internet Explorer)","The remote host has Oracle Java JRE enabled for Internet Explorer.","Oracle Java JRE is enabled in Internet Explorer.","Apply Microsoft 'Fix it' 50994 unless Java is needed.","http://support.microsoft.com/kb/2751647","
Java is enabled for the following ActiveX controls and SIDs :
ActiveX CLSIDs :
  {8AD9C840-044E-11D1-B3E9-00805F499D93}
  {CAFEEFAC-0017-0000-FFFF-ABCDEFFEDCBA}
  {CAFEEFAC-0017-0001-FFFF-ABCDEFFEDCBA}
  {CAFEEFAC-0017-0002-FFFF-ABCDEFFEDCBA}
  {CAFEEFAC-0017-0003-FFFF-ABCDEFFEDCBA}
  {CAFEEFAC-0017-0004-FFFF-ABCDEFFEDCBA}
  {CAFEEFAC-0017-0005-FFFF-ABCDEFFEDCBA}
  {CAFEEFAC-0017-0006-FFFF-ABCDEFFEDCBA}
  {CAFEEFAC-FFFF-FFFF-FFFF-ABCDEFFEDCBA}

User SIDs :
  S-1-5-21-1847368743-3057569576-2502520381-1031

Note that this check may be incomplete as Nessus can only check the
SIDs of logged on users.

"
"65791","","","None","localhost","tcp","445","Microsoft Windows Portable Devices","It is possible to get a list of portable devices that may have been
connected to the remote system in the past.","By connecting to the remote host with the supplied credentials, this
plugin enumerates portable devices that have been connected to the
remote host in the past.","Make sure that use of the portable devices agrees with your
organization's acceptable use and security policies.","http://www.nessus.org/u?af102b66","
  Friendly name : USBDISKPRO
  Device        : SWD#WPDBUSENUM#_??_USBSTOR#DISK&VEN_&PROD_USB_DISK_PRO&REV_PMAP#074A0E300256&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}

  Friendly name : H:\
  Device        : SWD#WPDBUSENUM#_??_USBSTOR#DISK&VEN_CANON&PROD_MP540_SERIES&REV_0103#8&2435B70E&0&91B38D&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}

  Friendly name : Kindle
  Device        : SWD#WPDBUSENUM#_??_USBSTOR#DISK&VEN_KINDLE&PROD_INTERNAL_STORAGE&REV_0100#9017220150420AJD&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}

  Friendly name : KINGSTON
  Device        : SWD#WPDBUSENUM#_??_USBSTOR#DISK&VEN_KINGSTON&PROD_DT_101_G2&REV_1.00#001CC0EC2F41FC2096342506&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}

  Friendly name : 8GB BLACK
  Device        : SWD#WPDBUSENUM#_??_USBSTOR#DISK&VEN_SMI&PROD_USB_DISK&REV_1100#06140627001731000002&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}

  Friendly name : UUI
  Device        : SWD#WPDBUSENUM#_??_USBSTOR#DISK&VEN_TDK_LOR&PROD_TF10&REV_PMAP#070337EFB9B00571&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}

  Friendly name : Kubik Evo
  Device        : SWD#WPDBUSENUM#_??_USBSTOR#DISK&VEN__KUBIK&PROD_EVO&REV_1.00#USBV1.00&0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}

  Friendly name : I:\
  Device        : SWD#WPDBUSENUM#_??_USBSTOR#DISK&VEN__KUBIK&PROD_EVO__SD&REV_1.00#USBV1.00&1#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}

  Friendly name : My Zen
  Device        : USB#VID_041E&PID_4157#3A0F000098DC4C0C0002D338A5CACC0C

  Friendly name : Canon PowerShot A480
  Device        : USB#VID_04A9&PID_31BF#8238F9C8F40A487A90AA00CE7CB32BEE

  Friendly name : Apple iPod
  Device        : USB#VID_05AC&PID_129E&MI_00#0

  Friendly name : Apple iPad
  Device        : USB#VID_05AC&PID_12A4&MI_00#0

  Friendly name : Nexus 7
  Device        : USB#VID_18D1&PID_4EE1#09EC6C04

  Friendly name : USBDISKPRO
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_&PROD_USB_DISK_PRO&REV_1.00#0746010908B1&0#

  Friendly name : MTINAA'S IP
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_APPLE&PROD_IPOD&REV_1.70#000A27001ECECCFC&0#

  Friendly name : G:\
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_CANON&PROD_MP540_SERIES&REV_0103#8&2435B70E&0&91B38D&0#

  Friendly name : PENDRIVE
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_GENERIC&PROD_FLASH_DISK&REV_8.07#481973B9&0#

  Friendly name : G:\
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_GENERIC&PROD_USB_MASS_STORAGE&REV_1.00#7&D69A7D5&0#

  Friendly name : E:\
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_GENERIC-&PROD_MULTI-CARD&REV_1.00#20071114173400000&0#

  Friendly name : Kindle
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_KINDLE&PROD_INTERNAL_STORAGE&REV_0100#9017220150420AJD&0#

  Friendly name : Kindle
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_KINDLE&PROD_INTERNAL_STORAGE&REV_0100#B008A0A004372237&0#

  Friendly name : KINGSTON
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_KINGSTON&PROD_DT_101_G2&REV_1.00#001CC0EC2F41FC2096342506&0#

  Friendly name : G:\
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_NOKIA&PROD_S60&REV_1.0#358247034893250&0#

  Friendly name : EOS_DIGITAL
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_SONY&PROD_CARD_R#W__-CF&REV_2.11#50000009FBD0&0#

  Friendly name : G:\
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_SONY&PROD_CARD_R#W__-MS&REV_2.11#50000009FBD0&3#

  Friendly name : H:\
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_SONY&PROD_CARD_R#W__-SD&REV_2.11#50000009FBD0&2#

  Friendly name : I:\
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_SONY&PROD_CARD_R#W__-SM#XD&REV_2.11#50000009FBD0&1#

  Friendly name : UUI
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN_TDK_LOR&PROD_TF10&REV_PMAP#070337EFB9B00571&0#

  Friendly name : Kubik Evo
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN__KUBIK&PROD_EVO&REV_1.00#USBV1.00&0#

  Friendly name : H:\
  Device        : WPDBUSENUMROOT#UMB#2&37C186B&0&STORAGE#VOLUME#_??_USBSTOR#DISK&VEN__KUBIK&PROD_EVO__SD&REV_1.00#USBV1.00&1#
"
"65821","CVE-2013-2566","4.3","Medium","localhost","tcp","1241","SSL RC4 Cipher Suites Supported (Bar Mitzvah)","The remote service supports the use of the RC4 cipher.","The remote host supports the use of RC4 in one or more cipher suites.
The RC4 cipher is flawed in its generation of a pseudo-random stream
of bytes so that a wide variety of small biases are introduced into
the stream, decreasing its randomness.

If plaintext is repeatedly encrypted (e.g., HTTP cookies), and an
attacker is able to obtain many (i.e., tens of millions) ciphertexts,
the attacker may be able to derive the plaintext.","Reconfigure the affected application, if possible, to avoid use of RC4
ciphers. Consider using TLS 1.2 with AES-GCM suites subject to browser
and web server support.","http://www.nessus.org/u?217a3666
http://cr.yp.to/talks/2013.03.12/slides.pdf
http://www.isg.rhul.ac.uk/tls/
http://www.imperva.com/docs/HII_Attacking_SSL_when_using_RC4.pdf","
List of RC4 cipher suites supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    TLSv1
      RC4-MD5                      Kx=RSA         Au=RSA      Enc=RC4(128)             Mac=MD5    
      RC4-SHA                      Kx=RSA         Au=RSA      Enc=RC4(128)             Mac=SHA1   

The fields above are :

  {OpenSSL ciphername}
  Kx={key exchange}
  Au={authentication}
  Enc={symmetric encryption method}
  Mac={message authentication code}
  {export flag}
"
"65821","CVE-2015-2808","4.3","Medium","localhost","tcp","1241","SSL RC4 Cipher Suites Supported (Bar Mitzvah)","The remote service supports the use of the RC4 cipher.","The remote host supports the use of RC4 in one or more cipher suites.
The RC4 cipher is flawed in its generation of a pseudo-random stream
of bytes so that a wide variety of small biases are introduced into
the stream, decreasing its randomness.

If plaintext is repeatedly encrypted (e.g., HTTP cookies), and an
attacker is able to obtain many (i.e., tens of millions) ciphertexts,
the attacker may be able to derive the plaintext.","Reconfigure the affected application, if possible, to avoid use of RC4
ciphers. Consider using TLS 1.2 with AES-GCM suites subject to browser
and web server support.","http://www.nessus.org/u?217a3666
http://cr.yp.to/talks/2013.03.12/slides.pdf
http://www.isg.rhul.ac.uk/tls/
http://www.imperva.com/docs/HII_Attacking_SSL_when_using_RC4.pdf","
List of RC4 cipher suites supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    TLSv1
      RC4-MD5                      Kx=RSA         Au=RSA      Enc=RC4(128)             Mac=MD5    
      RC4-SHA                      Kx=RSA         Au=RSA      Enc=RC4(128)             Mac=SHA1   

The fields above are :

  {OpenSSL ciphername}
  Kx={key exchange}
  Au={authentication}
  Enc={symmetric encryption method}
  Mac={message authentication code}
  {export flag}
"
"66334","","","None","localhost","tcp","0","Patch Report","The remote host is missing several patches.","The remote host is missing one or more security patches. This plugin
lists the newest version of each patch to install to make sure the
remote host is up-to-date.","Install the patches listed below.","","

. You need to take the following 2 actions :

[ Intel Driver Update Utility 2.x < 2.4 Cleartext Download MitM (88577) ]

+ Action to take : Upgrade to Intel Driver Update Utility version 2.4 or later.


[ Oracle VM VirtualBox < 4.3.36 / 5.0.14 Multiple Vulnerabilities (January 2016 CPU) (88052) ]

+ Action to take : Upgrade to Oracle VM VirtualBox version 4.3.36 / 5.0.14 or later as referenced in the January 2016 Oracle Critical Patch Update advisory.

+Impact : Taking this action will resolve 3 different vulnerabilities (CVEs).



"
"66350","","","None","localhost","tcp","445","Microsoft Windows Wireless Network History","This plugin identifies wireless networks that the computer has
connected to.","Using the supplied credentials, this plugin reports wireless networks
that this computer has connected to as well as the settings for
Windows Vista and later systems.","Make sure that use of the reported networks agrees with your
organization's acceptable use and security policies.","http://www.nessus.org/u?7a21f7c2","SSID : Tiny2
Managed : FALSE
Description : Tiny2
GUID : {2F6428A4-B957-4B2B-A927-70E851330A47}
DateCreated : Wednesday, 11/26/2014 04:30:39.833 PM
DateLastConnected : Wednesday, 11/26/2014 05:36:26.326 PM
Description : Tiny2
DefaultGatewayMac : 4e554c4c
DnsSuffix : <none>
FirstNetwork : Tiny2
Source : 2048
Category : 1
Security Settings are not logged on the system.

SSID : BTHub3-75SP
Managed : FALSE
Description : BTHub3-75SP
GUID : {66F3AA1B-5978-4602-AF57-5482190174DA}
DateCreated : Friday, 03/30/2012 06:20:27.140 PM
DateLastConnected : Friday, 03/25/2016 08:22:46.77 AM
Description : BTHub3-75SP
DefaultGatewayMac : cc96a00ecefc
DnsSuffix : <none>
FirstNetwork : BTHub3-75SP
Source : 8
Category : 1
Security Settings are not logged on the system.

SSID : Tiny1
Managed : FALSE
Description : Tiny1
GUID : {469775AE-5CEF-4BFA-BC72-FE7B59B3A852}
DateCreated : Wednesday, 11/26/2014 04:13:41.764 PM
DateLastConnected : Wednesday, 11/26/2014 04:13:41.793 PM
Description : Tiny1
DefaultGatewayMac : 4e554c4c
DnsSuffix : <none>
FirstNetwork : Tiny1
Source : 2048
Category : 1
Security Settings are not logged on the system.

SSID : BTOpenzone
Managed : FALSE
Description : BTOpenzone
GUID : {A46CA2BA-77FF-40FD-98AA-6D8DA3598E9D}
DateCreated : Friday, 09/07/2012 08:06:45.255 PM
DateLastConnected : Friday, 09/07/2012 08:15:08.125 PM
Description : BTOpenzone
DefaultGatewayMac : 001d68a98e1c
DnsSuffix : home
FirstNetwork : BTOpenzone
Source : 8
Category : 0
Security Settings are not logged on the system.

SSID : BTWiFi-with-FON
Managed : FALSE
Description : BTWiFi-with-FON
GUID : {F8F8C44B-16BE-44DA-8B3F-A17208D7464F}
DateCreated : Saturday, 02/09/2013 07:34:04.115 PM
DateLastConnected : Saturday, 02/09/2013 07:34:04.142 PM
Description : BTWiFi-with-FON
DefaultGatewayMac : 4a96a00ecefe
DnsSuffix : <none>
FirstNetwork : BTWiFi-with-FON
Source : 8
Category : 0
Security Settings are not logged on the system.

"
"66420","","","None","localhost","tcp","445","Microsoft Windows Essentials Installed","A desktop application suite is installed on the remote Windows host.","Windows Essentials (formerly Windows Live Essentials and Windows Live
Installer) is installed on the remote host.  Windows Essentials is a
suite of applications for Windows.","n/a","http://essentials.live.com/","
  Path : C:\Program Files (x86)\Windows Live\
  Version : Windows Essentials 2012 (16.4.3528.0331)
"
"66424","","","None","localhost","tcp","445","Microsoft Malicious Software Removal Tool Installed","An antimalware application is installed on the remote Windows host.","The Microsoft Malicious Software Removal Tool is installed on the
remote host. This tool is an application that attempts to detect and
remove known malware from Windows systems.","n/a","http://www.microsoft.com/security/pc-security/malware-removal.aspx
http://support.microsoft.com/kb/891716","
  File                : C:\WINDOWS\system32\MRT.exe
  Version             : 5.34.12400.0
  Release at last run : March 2016
  Report infection information to Microsoft : Yes
"
"69551","","","Low","localhost","tcp","8089","SSL Certificate Chain Contains RSA Keys Less Than 2048 bits","The X.509 certificate chain used by this service contains certificates
with RSA keys shorter than 2048 bits.","At least one of the X.509 certificates sent by the remote host has a
key that is shorter than 2048 bits. According to industry standards
set by the Certification Authority/Browser (CA/B) Forum, certificates
issued after January 1, 2014 must be at least 2048 bits.

Some browser SSL implementations may reject keys less than 2048 bits
after January 1, 2014. Additionally, some SSL certificate vendors may
revoke certificates less than 2048 bits before January 1, 2014.

Note that Nessus will not flag root certificates with RSA keys less
than 2048 bits if they were issued prior to December 31, 2010, as the
standard considers them exempt.","Replace the certificate in the chain with the RSA key less than 2048
bits in length with a longer key, and reissue any certificates signed
by the old certificate.","https://www.cabforum.org/Baseline_Requirements_V1.pdf","
The following certificates were part of the certificate chain
sent by the remote host, but contain RSA keys that are considered
to be weak :

|-Subject        : CN=SplunkServerDefaultCert/O=SplunkUser
|-RSA Key Length : 1024 bits

|-Subject        : C=US/ST=CA/L=San Francisco/O=Splunk/CN=SplunkCommonCA/E=support@splunk.com
|-RSA Key Length : 1024 bits
"
"70544","","","None","localhost","tcp","1241","SSL Cipher Block Chaining Cipher Suites Supported","The remote service supports the use of SSL Cipher Block Chaining
ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher
Block Chaining (CBC) mode.  These cipher suites offer additional
security over Electronic Codebook (ECB) mode, but have the potential to
leak information if used improperly.","n/a","http://www.openssl.org/docs/apps/ciphers.html
http://www.nessus.org/u?cc4a822a
http://www.openssl.org/~bodo/tls-cbc.txt","
Here is the list of SSL CBC ciphers supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    TLSv1
      DES-CBC3-SHA                 Kx=RSA         Au=RSA      Enc=3DES-CBC(168)        Mac=SHA1   
      AES128-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
      AES256-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   

The fields above are :

  {OpenSSL ciphername}
  Kx={key exchange}
  Au={authentication}
  Enc={symmetric encryption method}
  Mac={message authentication code}
  {export flag}
"
"70544","","","None","localhost","tcp","8834","SSL Cipher Block Chaining Cipher Suites Supported","The remote service supports the use of SSL Cipher Block Chaining
ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher
Block Chaining (CBC) mode.  These cipher suites offer additional
security over Electronic Codebook (ECB) mode, but have the potential to
leak information if used improperly.","n/a","http://www.openssl.org/docs/apps/ciphers.html
http://www.nessus.org/u?cc4a822a
http://www.openssl.org/~bodo/tls-cbc.txt","
Here is the list of SSL CBC ciphers supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    TLSv1
      AES128-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
      AES256-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   

The fields above are :

  {OpenSSL ciphername}
  Kx={key exchange}
  Au={authentication}
  Enc={symmetric encryption method}
  Mac={message authentication code}
  {export flag}
"
"72367","","","None","localhost","tcp","445","Microsoft Internet Explorer Version Detection","Internet Explorer is installed on the remote host.","The remote Windows host contains Internet Explorer, a web browser
created by Microsoft.","n/a","http://windows.microsoft.com/en-us/internet-explorer/download-ie","
  Version  : 11.162.10586.0
"
"73992","","4.0","Medium","localhost","tcp","445","MS KB2960358: Update for Disabling RC4 in .NET TLS","The remote host has a deprecated, weak encryption cipher available.","The remote host is missing an update for disabling the weak RC4 cipher
suite in .NET TLS.

Note that even though .NET Framework 4.6 itself is not affected, any
Framework 4.5, 4.5.1, or 4.5.2 application that runs on a system that
has 4.6 installed is affected.","Microsoft has released a set of security updates for the .NET
Framework on Windows 7, 2008 R2, 8, 2012, 8.1, 2012 R2, and 10.","https://technet.microsoft.com/library/security/2960358","
The following registry values have not been
set to 1 :
HKLM\SOFTWARE\Microsoft\.NETFramework\v2.0.50727\SchUseStrongCrypto
HKLM\SOFTWARE\Wow6432Node\Microsoft\.NETFramework\v2.0.50727\SchUseStrongCrypto

"
"77605","","","None","localhost","tcp","0","Microsoft OneNote Detection","The remote Windows host contains Microsoft OneNote.","Microsoft OneNote is installed on the remote host.","n/a","http://www.onenote.com/","
  Path    : C:\Program Files (x86)\Microsoft Office\Office14\OneNote.exe
  Version : 14.0.7162.5000
"
